date,location,species,latinName,id,latitude,longitude
2022-04-04T10:17:02,London,Marsh tick,Ixodes apronophorus,2408,51.552269515896754,-0.07692388926941725
2016-05-03T10:34:25,Edinburgh,Fox/badger tick,Ixodes canisuga,2409,55.993012169738904,-3.1477252117271446
2012-12-11T11:18:35,Nottingham,Fox/badger tick,Ixodes canisuga,2410,52.98306345581968,-1.1026653306324772
2012-12-31T14:49:42,London,Tree-hole tick,Ixodes arboricola,2411,51.534078207053156,-0.10852733784248979
2018-09-21T17:28:01,Southampton,Southern rodent tick,Ixodes acuminatus,2412,50.956910968143,-1.4128038898341866
2017-04-01T22:55:41,Leeds,Passerine tick,Dermacentor frontalis,2413,53.75650258439678,-1.5106942850456975
2022-02-03T15:49:52,Sheffield,Fox/badger tick,Ixodes canisuga,2414,53.3816871730194,-1.442841585004986
2020-11-05T08:09:09,Liverpool,Southern rodent tick,Ixodes acuminatus,2415,53.38707514393828,-2.9633347767898988
2019-03-06T00:31:21,Edinburgh,Southern rodent tick,Ixodes acuminatus,2416,55.92999008667642,-3.2056197122943426
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,2417,52.9434188537392,-1.1983095778115178
2012-02-09T22:06:30,Birmingham,Fox/badger tick,Ixodes canisuga,2418,52.46329503880058,-1.860750324147504
2016-02-07T13:52:25,Edinburgh,Southern rodent tick,Ixodes acuminatus,2419,55.98252718126957,-3.2141677402743434
2023-02-13T03:36:29,Cardiff,Passerine tick,Dermacentor frontalis,2420,51.47972394894472,-3.1982263710053607
2014-07-30T23:59:26,Newcastle,Passerine tick,Dermacentor frontalis,2421,54.93641818530693,-1.6130864755400356
2024-07-08T01:47:29,Manchester,Fox/badger tick,Ixodes canisuga,2422,53.474745251515635,-2.291236960035172
2015-08-07T08:51:49,Leeds,Fox/badger tick,Ixodes canisuga,2423,53.81568287321274,-1.5378987153398604
2021-03-13T01:03:21,Cardiff,Marsh tick,Ixodes apronophorus,2424,51.525860770532724,-3.2078937788373
2023-12-05T01:41:05,Edinburgh,Passerine tick,Dermacentor frontalis,2425,55.92330848512126,-3.1651058053782912
2019-03-07T12:41:31,Sheffield,Southern rodent tick,Ixodes acuminatus,2426,53.36552469193054,-1.4815353944984124
2016-04-26T08:55:04,Birmingham,Marsh tick,Ixodes apronophorus,2427,52.45698539088149,-1.8662913328548147
2021-01-20T17:27:55,Newcastle,Southern rodent tick,Ixodes acuminatus,2428,54.98210896308201,-1.610823516918916
2018-07-22T22:25:12,Nottingham,Marsh tick,Ixodes apronophorus,2429,52.99784662885057,-1.1970056262132316
2016-03-01T09:28:37,Leicester,Marsh tick,Ixodes apronophorus,2430,52.64756775459484,-1.1690969476655213
2017-02-03T03:39:13,Cardiff,Southern rodent tick,Ixodes acuminatus,2431,51.464636302024374,-3.218322817544967
2019-08-21T02:39:25,Edinburgh,Passerine tick,Dermacentor frontalis,2432,55.98890555819426,-3.1933822937086886
2018-07-22T22:25:12,Nottingham,Marsh tick,Ixodes apronophorus,2433,52.973068318887115,-1.1679318646884909
2014-07-27T17:40:18,Liverpool,Southern rodent tick,Ixodes acuminatus,2434,53.399882407976925,-2.9718330333245446
2021-09-23T21:41:48,Edinburgh,Marsh tick,Ixodes apronophorus,2435,55.99457398648824,-3.153224439444424
2024-03-13T14:34:43,Birmingham,Marsh tick,Ixodes apronophorus,2436,52.508815792950436,-1.9161789058047618
2013-08-30T07:36:43,Leicester,Tree-hole tick,Ixodes arboricola,2437,52.61142079075457,-1.1225232538885639
2021-03-20T03:56:21,Liverpool,Fox/badger tick,Ixodes canisuga,2438,53.4270312333734,-3.0199296796380426
2018-11-25T03:35:57,Bristol,Fox/badger tick,Ixodes canisuga,2439,51.4810404294356,-2.636436594370656
2024-02-06T05:06:28,Liverpool,Passerine tick,Dermacentor frontalis,2440,53.354717070910894,-2.976014056650456
2023-06-25T07:20:06,Newcastle,Passerine tick,Dermacentor frontalis,2441,54.91947996780755,-1.582157218172799
2021-05-01T05:31:35,Manchester,Southern rodent tick,Ixodes acuminatus,2442,53.53370034100348,-2.226345026672967
2014-02-22T10:42:48,Leeds,Passerine tick,Dermacentor frontalis,2443,53.80972386667414,-1.5782507561770074
2017-07-20T18:59:41,Cardiff,Marsh tick,Ixodes apronophorus,2444,51.43391079014364,-3.1839962681157528
2020-06-25T00:44:33,Bristol,Southern rodent tick,Ixodes acuminatus,2445,51.43175103947959,-2.578458387430057
2017-02-03T03:39:13,Cardiff,Southern rodent tick,Ixodes acuminatus,2446,51.47249238767776,-3.2278325484435104
2012-03-12T19:44:51,Glasgow,Passerine tick,Dermacentor frontalis,2447,55.90631473002325,-4.218237636556316
2020-07-12T14:00:33,Liverpool,Tree-hole tick,Ixodes arboricola,2448,53.37704064207083,-3.0332668740422504
2023-06-14T15:51:56,Manchester,Southern rodent tick,Ixodes acuminatus,2449,53.52807423864432,-2.2745482289183614
2024-03-10T03:55:02,Sheffield,Passerine tick,Dermacentor frontalis,2450,53.35512667868426,-1.5012611130334832
2014-08-13T10:51:17,Edinburgh,Tree-hole tick,Ixodes arboricola,2451,55.968640466068045,-3.2328124451201807
2021-11-09T04:01:24,Bristol,Tree-hole tick,Ixodes arboricola,2452,51.469319536714146,-2.628050961076023
2021-01-13T21:44:12,Nottingham,Southern rodent tick,Ixodes acuminatus,2453,52.99880069453501,-1.122398020579056
2020-12-17T02:08:00,Southampton,Fox/badger tick,Ixodes canisuga,2454,50.954158030310495,-1.3601429358896011
2017-07-20T18:59:41,Cardiff,Marsh tick,Ixodes apronophorus,2455,51.47441043292141,-3.141897899176289
2016-07-09T10:54:45,Liverpool,Tree-hole tick,Ixodes arboricola,2456,53.42699353840183,-2.9891104811866502
2021-03-07T19:08:07,Bristol,Southern rodent tick,Ixodes acuminatus,2457,51.471669324499636,-2.562413921836963
2012-03-21T03:28:17,London,Southern rodent tick,Ixodes acuminatus,2458,51.55001157191779,-0.103811227328788
2020-04-19T11:18:10,Glasgow,Passerine tick,Dermacentor frontalis,2459,55.84437197485095,-4.282469505922544
2012-01-03T20:40:43,Edinburgh,Marsh tick,Ixodes apronophorus,2460,55.9048299079684,-3.168150430796464
2019-03-05T18:51:10,Liverpool,Tree-hole tick,Ixodes arboricola,2461,53.39430347288393,-2.935289487752469
2015-07-05T09:49:58,Birmingham,Tree-hole tick,Ixodes arboricola,2462,52.51453540430146,-1.928341407632174
2023-03-30T04:21:12,Leeds,Passerine tick,Dermacentor frontalis,2463,53.78867756234627,-1.5592040835905752
2014-02-28T07:44:10,Glasgow,Passerine tick,Dermacentor frontalis,2464,55.902763162600536,-4.237727596249599
2018-01-27T23:44:24,Edinburgh,Southern rodent tick,Ixodes acuminatus,2465,55.950695299956585,-3.159319431047595
2014-10-06T09:23:11,Edinburgh,Marsh tick,Ixodes apronophorus,2466,55.98489379482655,-3.1618366474119957
2020-09-21T22:42:54,Newcastle,Marsh tick,Ixodes apronophorus,2467,55.007252859200996,-1.5710217834612625
2017-07-01T18:17:33,Birmingham,Marsh tick,Ixodes apronophorus,2468,52.47562843732945,-1.9141898158113282
2021-09-09T17:00:29,Bristol,Marsh tick,Ixodes apronophorus,2469,51.49379518678926,-2.6180479797892717
2015-03-17T09:10:25,Glasgow,Passerine tick,Dermacentor frontalis,2470,55.866443177095675,-4.21133831230583
2020-12-11T21:36:33,Leicester,Southern rodent tick,Ixodes acuminatus,2471,52.59632966318045,-1.095648181013137
2012-03-12T19:44:51,Glasgow,Passerine tick,Dermacentor frontalis,2472,55.89682831304901,-4.212516906616999
2013-09-20T23:15:56,Newcastle,Southern rodent tick,Ixodes acuminatus,2473,54.99297281782274,-1.5813884041131647
2021-01-19T17:01:18,Leicester,Tree-hole tick,Ixodes arboricola,2474,52.62947823092641,-1.1130983593053798
2012-12-11T11:18:35,Nottingham,Fox/badger tick,Ixodes canisuga,2475,52.98973992607803,-1.1711849719862868
2024-03-28T10:11:17,Edinburgh,Passerine tick,Dermacentor frontalis,2476,55.956676926469584,-3.1735436420727905
2019-12-24T00:48:47,Leeds,Fox/badger tick,Ixodes canisuga,2477,53.84179879802136,-1.5818286098212104
2015-08-30T12:50:16,Bristol,Tree-hole tick,Ixodes arboricola,2478,51.41083062964664,-2.6282815613360606
2017-06-30T15:03:50,Manchester,Passerine tick,Dermacentor frontalis,2479,53.50563870386073,-2.22766338731373
2018-10-11T14:16:48,Edinburgh,Passerine tick,Dermacentor frontalis,2480,55.93071667666357,-3.173010309848262
2015-08-27T14:06:51,Southampton,Passerine tick,Dermacentor frontalis,2481,50.88534781018614,-1.4252529887152716
2015-02-18T14:43:58,Bristol,Southern rodent tick,Ixodes acuminatus,2482,51.47981598730844,-2.600264307179053
2018-10-21T04:07:16,Nottingham,Southern rodent tick,Ixodes acuminatus,2483,52.933540827834264,-1.1245611847629635
2017-09-19T11:34:50,Nottingham,Fox/badger tick,Ixodes canisuga,2484,52.90271524177814,-1.1857641684734666
2021-02-05T15:32:57,Newcastle,Fox/badger tick,Ixodes canisuga,2485,54.9366476760915,-1.6120096108608273
2022-11-22T04:49:05,London,Tree-hole tick,Ixodes arboricola,2486,51.53746072494852,-0.16308302783803907
2013-06-19T02:56:17,Leeds,Marsh tick,Ixodes apronophorus,2487,53.76222694429588,-1.5525561628745816
2018-08-08T09:53:10,Bristol,Marsh tick,Ixodes apronophorus,2488,51.4083017337871,-2.591333579868532
2021-07-16T15:13:50,Edinburgh,Fox/badger tick,Ixodes canisuga,2489,55.97486076567308,-3.1787827899464802
2013-08-07T04:01:04,Bristol,Fox/badger tick,Ixodes canisuga,2490,51.486316395608135,-2.550434156850905
2013-10-03T23:25:41,Sheffield,Passerine tick,Dermacentor frontalis,2491,53.3390487084712,-1.4529305112456985
2017-06-30T17:07:32,London,Marsh tick,Ixodes apronophorus,2492,51.53914804362542,-0.09122063858313507
2019-02-01T18:50:39,Birmingham,Passerine tick,Dermacentor frontalis,2493,52.43970845306518,-1.8717007717826728
2023-11-21T21:26:43,Manchester,Southern rodent tick,Ixodes acuminatus,2494,53.53360798132731,-2.197593806115261
2021-01-13T18:53:35,Glasgow,Tree-hole tick,Ixodes arboricola,2495,55.89592251047319,-4.23532619810321
2024-09-18T15:17:24,Bristol,Fox/badger tick,Ixodes canisuga,2496,51.47426798507545,-2.592872177113487
2021-12-27T13:26:20,Liverpool,Southern rodent tick,Ixodes acuminatus,2497,53.380785374617474,-2.9716123256914173
2012-09-04T06:24:07,Nottingham,Southern rodent tick,Ixodes acuminatus,2498,52.97280264348108,-1.1658723804241846
2015-01-19T09:19:41,Liverpool,Passerine tick,Dermacentor frontalis,2499,53.391898883936136,-2.981722711665441
2015-07-02T03:16:58,London,Tree-hole tick,Ixodes arboricola,2500,51.459972799488746,-0.1284517865712939
2012-02-16T21:40:11,Leeds,Marsh tick,Ixodes apronophorus,2501,53.807786687721084,-1.531646507940367
2022-08-21T19:30:46,Newcastle,Marsh tick,Ixodes apronophorus,2502,55.01544855507017,-1.6051340398842686
2016-01-04T15:50:39,Manchester,Marsh tick,Ixodes apronophorus,2503,53.50989320182573,-2.2012554881781132
2018-06-30T17:00:29,Birmingham,Marsh tick,Ixodes apronophorus,2504,52.46456455589056,-1.9100729086485528
2023-04-10T01:32:31,Birmingham,Passerine tick,Dermacentor frontalis,2505,52.48322702171577,-1.9213216768226695
2016-10-29T17:56:02,Cardiff,Tree-hole tick,Ixodes arboricola,2506,51.4923037233778,-3.1712158694652803
2012-10-23T09:13:20,Bristol,Marsh tick,Ixodes apronophorus,2507,51.4467914292231,-2.566643577485748
2019-11-18T03:47:55,Bristol,Tree-hole tick,Ixodes arboricola,2508,51.49428326122875,-2.607429366450938
2018-07-21T16:28:23,Glasgow,Passerine tick,Dermacentor frontalis,2509,55.829409503591584,-4.240703092321994
2021-09-12T03:15:02,Nottingham,Tree-hole tick,Ixodes arboricola,2510,52.962128893967716,-1.1128265604897054
2014-02-23T18:10:15,Liverpool,Passerine tick,Dermacentor frontalis,2511,53.4305663329522,-3.0313639700028214
2016-08-13T20:02:49,Liverpool,Tree-hole tick,Ixodes arboricola,2512,53.38466002802586,-2.9738744612561256
2016-03-19T06:22:59,Manchester,Marsh tick,Ixodes apronophorus,2513,53.44509393677117,-2.208547333373292
2021-03-08T20:49:52,Sheffield,Fox/badger tick,Ixodes canisuga,2514,53.39468709492106,-1.4768434330249123
2018-05-03T13:24:54,Bristol,Passerine tick,Dermacentor frontalis,2515,51.43350293154447,-2.600814329978398
2019-06-27T01:17:53,Cardiff,Southern rodent tick,Ixodes acuminatus,2516,51.489803660251724,-3.1570274864460903
2018-07-25T00:41:17,Sheffield,Southern rodent tick,Ixodes acuminatus,2517,53.33705219547166,-1.4680584342487428
2017-06-01T23:27:58,Bristol,Fox/badger tick,Ixodes canisuga,2518,51.459390715611775,-2.592646018008854
2019-05-15T05:38:19,Sheffield,Passerine tick,Dermacentor frontalis,2519,53.36394880738043,-1.492339237199643
2017-06-01T23:27:58,Bristol,Fox/badger tick,Ixodes canisuga,2520,51.482925623798224,-2.587224581755327
2024-08-29T07:02:03,Sheffield,Fox/badger tick,Ixodes canisuga,2521,53.35417284221902,-1.4676134393660554
2021-09-24T12:43:55,Liverpool,Tree-hole tick,Ixodes arboricola,2522,53.35268605581475,-2.986293938567832
2018-03-21T12:30:35,Liverpool,Fox/badger tick,Ixodes canisuga,2523,53.412233721496754,-3.00057374448145
2014-07-27T17:40:18,Liverpool,Southern rodent tick,Ixodes acuminatus,2524,53.44944340878305,-3.0111794847152793
2019-07-17T13:49:20,Bristol,Fox/badger tick,Ixodes canisuga,2525,51.48561295658182,-2.58891826754342
2016-12-23T16:11:25,Edinburgh,Marsh tick,Ixodes apronophorus,2526,55.90588858983088,-3.1617381559237168
2013-10-28T22:29:11,Manchester,Passerine tick,Dermacentor frontalis,2527,53.51135030381207,-2.2775562030351515
2013-10-28T22:29:11,Manchester,Passerine tick,Dermacentor frontalis,2528,53.51181571328232,-2.2605641476128957
2020-12-09T14:07:09,Cardiff,Marsh tick,Ixodes apronophorus,2529,51.451305080297175,-3.1658449629820176
2018-07-20T17:09:02,Manchester,Marsh tick,Ixodes apronophorus,2530,53.46970668140472,-2.211791836712143
2015-07-10T00:15:17,Glasgow,Marsh tick,Ixodes apronophorus,2531,55.897867785611666,-4.232470565146998
2021-09-22T22:50:42,Cardiff,Fox/badger tick,Ixodes canisuga,2532,51.50314296201663,-3.1450667757205646
2016-05-03T10:34:25,Edinburgh,Fox/badger tick,Ixodes canisuga,2533,55.975051839067156,-3.174482307384414
2017-12-02T17:54:08,Glasgow,Fox/badger tick,Ixodes canisuga,2534,55.90685329552087,-4.234408865207964
2024-07-18T18:15:32,London,Tree-hole tick,Ixodes arboricola,2535,51.47386951333827,-0.07484568600979637
2024-10-19T07:34:02,Southampton,Southern rodent tick,Ixodes acuminatus,2536,50.884217621123526,-1.4006229901306895
2023-07-28T12:50:34,Leicester,Southern rodent tick,Ixodes acuminatus,2537,52.59248289525528,-1.1232847155169985
2023-07-08T10:06:26,Manchester,Tree-hole tick,Ixodes arboricola,2538,53.45516514799359,-2.290772234304462
2013-02-27T15:57:07,Nottingham,Southern rodent tick,Ixodes acuminatus,2539,52.91406795083863,-1.1066181330688514
2019-01-30T07:47:29,Liverpool,Southern rodent tick,Ixodes acuminatus,2540,53.436548304338565,-2.9596459168270446
2022-10-11T01:07:23,Nottingham,Tree-hole tick,Ixodes arboricola,2541,52.93526193634784,-1.119037912450957
2021-11-06T06:03:34,Birmingham,Marsh tick,Ixodes apronophorus,2542,52.5071708623953,-1.8744496099945511
2021-01-12T22:50:15,Sheffield,Tree-hole tick,Ixodes arboricola,2543,53.359813163254536,-1.4917165805031267
2012-04-17T21:09:23,Southampton,Tree-hole tick,Ixodes arboricola,2544,50.90095358685472,-1.4053410635153185
2017-01-04T03:53:10,Southampton,Southern rodent tick,Ixodes acuminatus,2545,50.95052991655055,-1.4300892030208963
2017-06-17T03:07:55,Sheffield,Fox/badger tick,Ixodes canisuga,2546,53.393626661529105,-1.4280134341804018
2020-07-10T21:02:16,Newcastle,Fox/badger tick,Ixodes canisuga,2547,54.9661604858632,-1.6252110112410607
2016-11-23T22:03:59,Leicester,Southern rodent tick,Ixodes acuminatus,2548,52.58376924888922,-1.1247263898421713
2015-06-02T04:19:29,London,Southern rodent tick,Ixodes acuminatus,2549,51.54801283017108,-0.11253316807961543
2015-08-03T13:38:08,Edinburgh,Southern rodent tick,Ixodes acuminatus,2550,55.96841127413597,-3.1811944380977533
2020-01-12T12:44:15,Glasgow,Marsh tick,Ixodes apronophorus,2551,55.822943512824324,-4.2873290472501075
2023-01-17T09:29:06,London,Tree-hole tick,Ixodes arboricola,2552,51.505943783195434,-0.081770350736432
2021-11-06T06:03:34,Birmingham,Marsh tick,Ixodes apronophorus,2553,52.45266318324418,-1.8764271528254577
2012-02-11T03:28:53,Leicester,Fox/badger tick,Ixodes canisuga,2554,52.647860361595605,-1.1740961758020725
2022-07-03T20:22:01,Bristol,Marsh tick,Ixodes apronophorus,2555,51.5043488441825,-2.5658879799669663
2012-03-10T00:08:03,Cardiff,Tree-hole tick,Ixodes arboricola,2556,51.48239368673922,-3.1538308020059573
2019-09-07T13:52:05,Edinburgh,Fox/badger tick,Ixodes canisuga,2557,55.92450176140526,-3.232288840395781
2020-01-18T10:49:41,Glasgow,Marsh tick,Ixodes apronophorus,2558,55.82825021039172,-4.218907210431588
2022-02-27T08:35:36,Manchester,Marsh tick,Ixodes apronophorus,2559,53.48264940160823,-2.2898013707743665
2012-09-26T22:46:23,Sheffield,Marsh tick,Ixodes apronophorus,2560,53.429578548768866,-1.426826068026818
2013-10-03T23:25:41,Sheffield,Passerine tick,Dermacentor frontalis,2561,53.38936064287206,-1.5147145167518572
2015-04-30T13:08:43,Leeds,Tree-hole tick,Ixodes arboricola,2562,53.833919486282454,-1.532477793469492
2022-04-02T07:19:44,Edinburgh,Tree-hole tick,Ixodes arboricola,2563,55.94276955005741,-3.1657503885196485
2012-03-19T11:26:34,Leicester,Tree-hole tick,Ixodes arboricola,2564,52.584252160121736,-1.1219313964934206
2014-09-12T23:33:03,London,Southern rodent tick,Ixodes acuminatus,2565,51.50542370681017,-0.1118779580770002
2021-06-23T20:17:40,Nottingham,Fox/badger tick,Ixodes canisuga,2566,52.92126534050421,-1.1161797660571153
2021-09-22T11:50:16,Nottingham,Tree-hole tick,Ixodes arboricola,2567,52.94158286314789,-1.1699208408500756
2017-11-26T20:55:51,Edinburgh,Southern rodent tick,Ixodes acuminatus,2568,55.931360748532924,-3.1478979882731353
2024-05-12T10:47:07,Liverpool,Passerine tick,Dermacentor frontalis,2569,53.423260279994075,-2.9845871803857142
2022-02-10T11:09:02,Birmingham,Southern rodent tick,Ixodes acuminatus,2570,52.53647302878822,-1.892931104491299
2017-06-24T05:07:19,Sheffield,Marsh tick,Ixodes apronophorus,2571,53.400336482906276,-1.4838805473050336
2021-03-07T19:08:07,Bristol,Southern rodent tick,Ixodes acuminatus,2572,51.424104601585626,-2.576720766028061
2013-04-08T16:41:24,Cardiff,Southern rodent tick,Ixodes acuminatus,2573,51.53021329748337,-3.1484476339627205
2017-07-02T11:14:51,Manchester,Fox/badger tick,Ixodes canisuga,2574,53.518858312599114,-2.232366775711337
2022-10-11T01:07:23,Nottingham,Tree-hole tick,Ixodes arboricola,2575,52.907981946760074,-1.169127645720433
2014-02-28T15:42:21,Leeds,Southern rodent tick,Ixodes acuminatus,2576,53.81906291701486,-1.526641559690829
2019-03-12T15:14:55,Newcastle,Southern rodent tick,Ixodes acuminatus,2577,54.9661812631518,-1.5933463598980717
2022-02-22T17:26:33,London,Tree-hole tick,Ixodes arboricola,2578,51.48505334983704,-0.07986488245031852
2022-06-21T14:26:05,Cardiff,Tree-hole tick,Ixodes arboricola,2579,51.514218833823215,-3.174730547160933
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,2580,52.987217663128106,-1.1211007094255456
2018-12-07T11:52:18,Bristol,Tree-hole tick,Ixodes arboricola,2581,51.482098321278784,-2.6177583043063537
2013-06-20T23:44:17,Manchester,Fox/badger tick,Ixodes canisuga,2582,53.49824228972888,-2.2750105843268815
2024-08-01T00:43:03,Bristol,Tree-hole tick,Ixodes arboricola,2583,51.479726113204755,-2.564233602841523
2013-07-17T00:29:56,Manchester,Fox/badger tick,Ixodes canisuga,2584,53.47401173076757,-2.2420426436934573
2019-11-18T15:16:38,Edinburgh,Fox/badger tick,Ixodes canisuga,2585,55.953490100213244,-3.1886549757212324
2023-11-04T13:31:18,Bristol,Passerine tick,Dermacentor frontalis,2586,51.42492744166327,-2.5868329090634306
2024-03-16T04:05:09,Leeds,Fox/badger tick,Ixodes canisuga,2587,53.83962491336024,-1.5325103802585982
2024-05-17T14:25:32,Leeds,Southern rodent tick,Ixodes acuminatus,2588,53.83056132971148,-1.561635367702512
